contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_357725||full	1913	NA	60892.0	3.141627800039414	low	16.7547169811321	1	MW584169	36.5	31.2	NA	NA	0	1.0
k141_537442||full	2921	NA	44861.367888547524	6.511170161500337	medium	7.41878841088674	61	DTR_766118	50.0	35.8	NA	NA	0	1.0
k141_278444||full	10415	NA	82107.20746091803	12.68463551748171	medium	9.48837978822797	13	DTR_730200	45.34	26.12	14.0	62.03000000000001	1	1.0
k141_139131||full	1085	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_235654||full	2767	NA	51465.19165651955	5.3764494232666085	low	10.7907508297973	218	DTR_148590	46.2	30.38	3.7900000000000005	8.45	1	1.0
k141_258546||full	1948	NA	44219.400305368115	4.405306237867541	medium	9.39265536723164	449	GCA_001506015.1	43.6	61.26	NA	NA	0	1.0
k141_77344||full	699	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_297969||full	1878	NA	37771.858503462485	4.971955509755621	medium	6.29534285045635	11	DTR_836953	53.94	57.28	NA	NA	0	1.0
k141_36667||full	991	NA	77177.62217566642	1.2840509620059992	medium	5.07235483084664	34	DTR_537618	76.3	30.56	NA	NA	0	1.0
k141_36670||full	1433	NA	38883.0	3.6854152200190313	low	13.8001033911972	1	DTR_884237	42.0	33.95	NA	NA	0	1.0
k141_579341||full	381	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_297978||full	2057	NA	49054.58647578183	4.1932878203255015	low	19.4474773902474	5	GCA_002603985.1	37.5	23.14	NA	NA	0	1.0
k141_176944||full	2201	NA	157144.42511938428	1.4006223881807307	low	20.4541717367711	11	GCA_000917535.1	30.9	34.8	NA	NA	0	1.0
k141_396512||full	1742	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_498184||full	3298	NA	63837.869188527984	5.1662125348517565	low	11.9200678430089	17	DTR_260547	32.42	100.0	NA	NA	0	1.0
k141_176952||full	848	NA	62922.40111405292	1.3476917361480187	medium	9.0304258705784	10	DTR_875990	44.6	86.32	NA	NA	0	1.0
k141_516465||full	1222	NA	51204.71173762261	2.386499129731721	low	14.4123550401427	42	DTR_058740	33.6	56.83	NA	NA	0	1.0
k141_458411||full	3593	NA	33655.7145847606	10.675750149209193	low	18.4087537011378	6	DTR_730165	71.8	9.46	NA	NA	0	1.0
k141_437848||full	1376	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_579355||full	425	NA	80584.96908771529	0.5273936378102908	high	2.90644868301544	46	DTR_666823	76.1	59.86	NA	NA	0	1.0
k141_216467||full	654	NA	50565.8135807174	1.293363942332363	medium	7.84639697883956	100	DTR_822578	48.3	43.96	NA	NA	0	1.0
k141_596924||full	9454	NA	44944.14571702941	21.034997660257815	high	1.65332044701963	9	DTR_450102	83.2	95.67	15.405773373957059	26.33069733066027	10	1.0
k141_117816||full	1253	NA	81122.09328203429	1.5445853888949088	low	12.3950755456072	19	DTR_834251	41.9	57.01	NA	NA	0	1.0
k141_516472||full	2374	NA	128194.89689784095	1.8518677868213822	high	4.93937043075139	44	DTR_300924	48.3	47.53	NA	NA	0	1.0
k141_417447||full	1022	NA	58573.0	1.7448312362351255	medium	7.29637658717869	1	GCA_002603365.1	47.64	100.0	0.82	2.46	1	1.0
k141_378961||full	2776	NA	198934.76129247455	1.3954323427260233	low	11.3661940130542	19	DTR_269254	42.47	53.57	NA	NA	0	1.0
k141_56351||full	12523	NA	147564.32047568198	8.486468788411317	medium	7.94642646608031	31	DTR_245250	27.51	44.26	6.9292218925156615	15.074600593471809	3	1.0
k141_97059||full	9064	NA	55562.34027387032	16.31320775065083	low	10.1448366309843	13	DTR_714537	39.8	32.86	15.47	41.8	1	1.0
k141_417454||full	8073	NA	453938.87185783935	1.7784332870546131	low	18.6356392398109	67	DTR_249367	39.9	13.25	NA	NA	0	1.0
k141_56373||full	1061	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_278482||full	4173	NA	47027.08265630657	8.873610192871233	low	10.3161857728861	272	DTR_778591	29.05	44.98	NA	NA	0	1.0
k141_77419||full	777	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_357764||full	1065	NA	118757.28425634095	0.8967870953508564	medium	5.34451919204702	11	DTR_778544	56.32	74.16	NA	NA	0	1.0
k141_458457||full	5084	NA	219942.86633920873	2.3115093863327028	low	14.0086581853272	18	GCA_002607345.1	28.9	37.94	NA	NA	0	1.0
k141_357777||full	1986	NA	145302.8979189137	1.3667999939741655	low	13.5571486856677	14	DTR_238492	33.5	54.8	1.12	3.34	1	1.0
k141_235706||full	6591	NA	78524.77252887754	8.393529567470132	low	14.6911520575663	7	DTR_151872	35.45	35.78	NA	NA	0	1.0
k141_556642||full	1750	NA	9062.501419899434	19.310341802069694	high	4.90119268422954	5	Sp_Ga0129312_100030727_Ga0129312_1000307	58.6	57.69	NA	NA	0	1.0
k141_235714||full	718	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_216544||full	2113	NA	50718.94792412957	4.166095880302634	low	21.1303462321792	42	DTR_780194	28.6	38.05	NA	NA	0	1.0
k141_556650||full	737	NA	118259.40065789473	0.6232062701992052	medium	7.84639697883956	3	DTR_196991	50.0	42.86	NA	NA	0	1.0
k141_556658||full	781	NA	53301.43576829681	1.4652513365588014	medium	6.03013749241285	10	GCA_002745635.1	50.3	75.1	NA	NA	0	1.0
k141_458481||full	1083	NA	47220.29081705844	2.293505569874135	low	11.4280670985553	27	DTR_377764	38.1	82.08	NA	NA	0	1.0
k141_379015||full	681	NA	36432.95628159241	1.869186773471008	high	4.12645375211592	15	DTR_830776	66.88	100.0	1.5210552763819096	1.9811306532663315	2	1.0
k141_216563||full	1116	NA	43756.81324922209	2.55045995613001	low	11.2856911752811	19	DTR_836567	47.5	26.12	2.59	3.3	1	1.0
k141_298038||full	8937	NA	57536.42728818273	15.53276840641711	low	28.292853557284	155	DTR_220337	24.8	22.44	NA	NA	0	1.0
k141_235740||full	3905	NA	175533.6975802923	2.2246440733772967	low	18.1585854626757	5	DTR_318180	31.1	32.78	NA	NA	0	1.0
k141_278550||full	2499	NA	44204.492715637134	5.6532715262129685	high	4.90119268422954	356	DTR_657354	61.0	57.76	3.035301886792453	10.722735849056603	2	1.0
k141_579447||full	1127	NA	72708.5611535414	1.5500237965376205	high	4.15101920104459	110	DTR_788675	66.3	82.56	NA	NA	0	1.0
k141_458491||full	5030	NA	54415.44810997817	9.243698572203154	low	22.1130987526063	391	DTR_865966	45.3	17.5	NA	NA	0	1.0
k141_117874||full	1068	NA	60892.0	1.7539249819352296	low	19.9248772031205	1	MW584169	30.8	74.5	NA	NA	0	1.0
k141_97142||full	2470	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_18716||full	1348	NA	47063.92117556072	2.86418973670215	low	13.8078132016165	18	DTR_827283	34.8	57.62	NA	NA	0	1.0
k141_97151||full	671	NA	43128.462539899236	1.555817111215687	medium	9.01084705571864	46	CP063968	49.5	52.8	1.22	2.2	1	1.0
k141_458497||full	1988	NA	44559.12538049121	4.461487928733858	high	4.70588235294118	23	DTR_375940	60.91	63.11	1.08	5.85	1	1.0
k141_316924||full	1431	NA	45111.81250282767	3.172118167298871	high	1.08788033316335	25	DTR_700295	95.6	41.56	2.422318634423897	4.109516358463727	2	1.0
k141_579462||full	1160	NA	83770.1375791738	1.3847416675228061	low	10.6764514907398	40	GCA_002616785.1	46.36	100.0	NA	NA	0	1.0
k141_379032||full	6573	NA	48300.52596420812	13.608547461513679	high	3.22984079792308	16	DTR_836014	65.55	80.17	11.32	18.96	1	1.0
k141_437977||full	521	NA	42327.10301780769	1.2308898149273455	medium	6.53224559894072	396	DTR_375669	56.7	78.57	NA	NA	0	1.0
k141_155694||full	1784	NA	66991.9592927752	2.663006156012513	low	10.9394929934521	479	DTR_684745	37.7	60.03	NA	NA	0	1.0
k141_18731||full	1217	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_155695||full	1745	NA	367944.0	0.4742569521448916	medium	9.51279933938893	1	DTR_048777	34.2	100.0	NA	NA	0	1.0
k141_139273||full	4770	NA	59642.652330792065	7.997632254086333	low	15.15892931936	17	DTR_884171	82.5	9.18	NA	NA	0	1.0
k141_258648||full	908	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_77463||full	3648	NA	37230.710281086715	9.798362621766021	medium	6.04248823304923	6	DTR_373615	43.8	71.37	7.66	11.8	1	1.0
k141_36730||full	1683	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_216602||full	5230	NA	379521.89488985797	1.378049612004022	low	25.7423874966316	4	GCA_000917535.1	33.3	14.36	NA	NA	0	1.0
k141_498235||full	5755	NA	44754.71996523684	12.858978906515754	low	10.3521671826625	284	DTR_437732	48.1	36.48	NA	NA	0	1.0
k141_316935||full	10803	NA	128738.70980117531	8.391415462128062	medium	7.75586858715155	48	DTR_420906	39.22	48.12	7.507408594661273	31.221478177683416	3	1.0
k141_458514||full	2561	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_579486||full	1737	NA	119278.13794728716	1.4562601578904897	low	29.5168603908545	42	DTR_889549	26.6	42.61	NA	NA	0	1.0
k141_437993||full	7080	NA	129832.24025021568	5.4531909688650995	low	11.6380162023316	8	DTR_819348	46.85	30.97	NA	NA	0	1.0
k141_498248||full	1700	NA	51171.54797026873	3.3221586358648363	low	15.1381313075547	6	GCA_002603985.1	37.2	41.98	NA	NA	0	1.0
k141_77488||full	1970	NA	54000.691232256846	3.648101450270395	low	12.1929432782492	51	GCA_002603985.1	37.7	35.56	NA	NA	0	1.0
k141_196054||full	1623	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_139296||full	5274	NA	89188.0	5.913351571960353	low	13.1821249631444	1	DTR_642830	40.33	35.26	NA	NA	0	1.0
k141_556703||full	1304	NA	69562.66879370625	1.8745686768676428	medium	8.84353741496599	40	DTR_260547	43.6	76.32	NA	NA	0	1.0
k141_516498||full	580	NA	55061.99999999999	1.0533580327630672	low	19.7366538467411	1	DTR_514955	31.6	67.98	NA	NA	0	1.0
k141_18751||full	1483	NA	42978.650440400925	3.450550412364614	medium	9.21794557489581	47	DTR_837171	43.7	59.66	NA	NA	0	1.0
k141_77505||full	1495	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_235789||full	1635	NA	162775.59001491667	1.0044503600633052	high	3.24606390889902	32	DTR_076116	64.91	88.22	NA	NA	0	1.0
k141_417490||full	8607	NA	61461.83160983689	14.003813056919151	low	12.5453716678203	1677	DTR_031483	31.61	30.93	NA	NA	0	1.0
k141_298120||full	1789	NA	55943.352758247696	3.19787769555204	medium	7.59381898454746	2	GCA_002607325.1	59.5	28.0	NA	NA	0	1.0
k141_417498||full	463	NA	41252.92030633684	1.1223447856826727	medium	8.8286542612647	92	DTR_707105	50.8	60.16	NA	NA	0	1.0
k141_216647||full	2946	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_579533||full	420	NA	43006.95324813802	0.9765862686824573	medium	6.08683527215615	40	GCA_004778565.1	60.2	68.66	0.69	1.36	1	1.0
k141_379068||full	2593	NA	94642.35033978043	2.73978825619898	low	21.4175654853621	3	DTR_677991	27.6	28.98	NA	NA	0	1.0
k141_316983||full	469	NA	54697.180131840134	0.8574482246973959	medium	6.74483196851523	95	DTR_848839	62.1	56.1	NA	NA	0	1.0
k141_498301||full	1389	NA	66598.6335625614	2.0856283765870387	low	10.4094095052806	2	GCA_002955325.1	44.0	35.57	NA	NA	0	1.0
k141_417507||full	600	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_139345||full	1006	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_498320||full	718	NA	48573.496833072255	1.4781723507934375	medium	5.96170220052112	4	DTR_243390	53.47	100.0	1.09	2.16	1	1.0
k141_556777||full	2113	NA	79189.35670630987	2.6682878708517586	medium	8.41622724100411	5	DTR_797643	48.29	30.65	NA	NA	0	1.0
k141_317016||full	1080	NA	250160.01562813058	0.431723669863152	low	19.9248772031205	15	GCA_002956935.1	32.2	72.83	NA	NA	0	1.0
k141_498348||full	2881	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.02
k141_196106||full	1027	NA	95316.72065153727	1.0774604843514795	low	10.6198315369057	53	DTR_557376	45.7	51.07	NA	NA	0	1.0
k141_278666||full	313	NA	38039.507660455485	0.822828735833991	medium	7.1786617987437	2	DTR_375017	48.2	74.04	NA	NA	0	1.0
k141_317030||full	1834	NA	36774.382770379845	4.9871673209351775	medium	9.97120230381569	121	DTR_841769	46.7	65.97	NA	NA	0	1.0
k141_438038||full	2970	NA	447634.0	0.6634884749594535	low	18.9139941690962	1	DTR_254589	31.9	22.04	NA	NA	0	1.0
k141_438039||full	927	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_278668||full	2955	NA	49691.225194644256	5.946723970731338	low	18.8068221050936	33	DTR_475168	38.9	25.27	NA	NA	0	1.0
k141_36799||full	239	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_537581||full	436	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_537583||full	3156	NA	44441.02736526097	7.101545997262449	low	11.3595528049511	307	DTR_089102	45.87	85.48	4.4	10.05	1	1.0
k141_396626||full	504	NA	51783.0787456008	0.9732909131881562	medium	7.90437870733099	10	DTR_386852	51.9	78.83	NA	NA	0	1.0
k141_117919||full	5433	NA	8547.158890517618	63.56498187985571	low	10.6438896189225	16	Sp_1016485_contig_7346_5_1016485_contig_7346	48.0	29.57	NA	NA	0	1.0
k141_379131||full	757	NA	71986.11162169585	1.0515917347754733	medium	6.05080467115999	451	DTR_386784	58.5	46.58	0.41	1.95	1	1.0
k141_139415||full	1846	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_196133||full	5906	NA	42579.52893395086	13.87051512279846	low	19.9773130997658	87	DTR_224900	54.13	9.41	NA	NA	0	1.0
k141_278681||full	2535	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_278685||full	1217	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_18846||full	1333	NA	37203.22154104983	3.5830230415104647	medium	9.50413223140496	43	DTR_375951	70.2	13.54	NA	NA	0	1.0
k141_258701||full	400	NA	100068.03806221478	0.3997280327923588	medium	6.81637624714882	28	DTR_418509	54.7	59.84	NA	NA	0	1.0
k141_478485||full	1263	NA	36552.0	3.455351280367695	low	19.9248772031205	1	DTR_812540	32.4	75.46	NA	NA	0	1.0
k141_235872||full	5580	NA	51558.82347179843	10.822589858071801	low	15.1657311952622	352	GCA_002616785.1	41.1	23.81	NA	NA	0	1.0
k141_196146||full	1216	NA	44314.311043940965	2.7440345372722703	medium	8.84353741496599	13	DTR_543412	45.2	74.1	NA	NA	0	1.0
k141_258704||full	2295	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_379143||full	555	NA	97550.20799052603	0.5689377925815401	medium	9.13680781758958	9	DTR_207408	45.3	45.35	NA	NA	0	1.0
k141_18854||full	2228	NA	40575.90085922009	5.4909440155873455	high	2.38933414595539	3	DTR_756608	72.83	83.81	NA	NA	0	1.0
k141_498400||full	2344	NA	43037.84415105925	5.446369459800902	low	15.1659419618674	4	DTR_344358	56.8	11.54	NA	NA	0	1.0
k141_155850||full	3733	NA	160696.97563049686	2.3230057599737153	high	2.01777187858933	27	DTR_797643	72.77	100.0	1.9671279243134094	5.222568096200799	4	1.0
k141_36818||full	8565	NA	62810.340523382445	13.63628970744316	medium	5.41788820282687	14	DTR_148582	57.14	72.91	10.723913636701461	25.204436809238025	5	1.0
k141_556850||full	511	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_196157||full	909	NA	39184.856379145145	2.3197737187159513	medium	7.69344577600237	190	DTR_383960	57.0	40.91	1.38	2.73	1	1.0
k141_597011||full	4775	NA	39371.05338608581	12.128199754207087	high	3.56566923490414	11	DTR_838719	61.13	71.6	3.5700000000000003	13.48	1	1.0
k141_117957||full	1610	NA	44659.42338086323	3.605062220059681	low	10.2803738317757	23	DTR_707105	52.9	26.21	NA	NA	0	1.0
k141_196159||full	3096	NA	427115.56506215717	0.7248623682326927	low	19.4474773902474	3	GCA_000917535.1	34.7	22.81	NA	NA	0	1.0
k141_579602||full	958	NA	NA	NA	NA	NA	0	NA	NA	NA	1.62	2.82	1	1.0
k141_155880||full	1227	NA	34333.325242524654	3.5737872499464727	low	15.5702184012636	5	DTR_505996	35.4	42.0	NA	NA	0	1.0
k141_139467||full	4854	NA	155872.23090316984	3.1140890021747216	low	10.4744923756553	8	GCA_004875605.1	29.5	50.71	NA	NA	0	1.0
k141_438087||full	401	NA	57531.1309947879	0.6970139350056043	medium	7.15802739981796	104	DTR_686545	54.3	57.46	NA	NA	0	1.0
k141_379184||full	307	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_56453||full	1833	NA	44898.29552724715	4.082560325452931	medium	7.44985673352436	62	DTR_374898	62.5	40.29	NA	NA	0	1.0
k141_18874||full	3502	NA	51684.67897859942	6.7757023342450085	high	4.80727376725394	104	DTR_542744	53.86	67.02	5.41	10.66	1	1.0
k141_278711||full	1172	NA	123445.571942042	0.9494062699553588	low	11.2856911752811	3	DTR_681422	46.2	25.45	NA	NA	0	1.0
k141_458646||full	10031	NA	47275.55399810542	21.218154313753775	low	11.2846398807507	77	DTR_074993	36.5	38.0	9.922627027027026	30.942389189189186	2	1.0
k141_117985||full	1322	NA	71365.64049043394	1.8524320540179342	low	13.7461268634142	11	DTR_369270	38.4	43.24	NA	NA	0	1.0
k141_278716||full	924	NA	44474.05006165228	2.0776160451299184	medium	5.42268862289476	20	DTR_831805	60.3	87.84	NA	NA	0	1.0
k141_298221||full	1400	NA	54814.61457865501	2.5540633839376925	high	2.14102198115901	421	DTR_643438	79.8	52.99	1.0048520710059172	4.178126232741617	2	1.0
k141_196205||full	2171	NA	212293.6876192389	1.0226399213027073	medium	9.82267274135623	5	DTR_047934	44.8	46.81	NA	NA	0	1.0
k141_118005||full	4474	NA	39086.268585139296	11.446475097141985	medium	7.1940049958368	19	DTR_850244	66.21	30.16	NA	NA	0	1.0
k141_458673||full	2187	NA	178597.51406912057	1.224541120518391	medium	5.30687183073964	135	GCA_001550705.1	53.6	91.05	NA	NA	0	1.0
k141_597066||full	5251	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_438110||full	1358	NA	131764.47987727847	1.0306267677486383	medium	9.71165752697683	3	DTR_881502	52.3	27.55	NA	NA	0	1.0
k141_556904||full	3984	NA	46835.23984887179	8.506415282286572	medium	7.02632877950927	37	GCA_002745635.1	58.7	31.33	NA	NA	0	1.0
k141_438123||full	454	NA	50381.71076486221	0.9011206509419165	high	3.02751237481294	4	DTR_785932	68.19	100.0	NA	NA	0	1.0
k141_258803||full	998	NA	46780.33333333334	2.133375136275215	low	17.9982275693531	3	GCA_002745635.1	27.6	42.86	NA	NA	0	1.0
k141_597090||full	2700	NA	198099.99787259192	1.3629480206943292	high	3.50672951331705	10	DTR_638555	65.87	80.51	NA	NA	0	1.0
k141_77614||full	822	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_18932||full	2348	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_417622||full	1217	NA	33022.0	3.685421839985464	medium	5.68494985837863	1	DTR_756035	59.95	75.26	NA	NA	0	1.0
k141_537694||full	1402	NA	131676.13456233355	1.0647335636484025	medium	8.35028413344106	77	DTR_880138	52.5	48.58	NA	NA	0	1.0
k141_537695||full	808	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_417625||full	5050	NA	166939.7535531277	3.025043401895801	low	27.3298538986542	6	DTR_412185	35.5	12.33	NA	NA	0	1.01
k141_258808||full	10992	NA	54406.71931461884	20.203386894983208	low	12.3818071879646	75	GCA_002607345.1	44.16	18.71	7.92	25.92	1	1.0
k141_97242||full	1603	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_417631||full	1753	NA	50375.0	3.4799007444168732	low	21.1303462321792	1	DTR_579917	29.8	38.36	NA	NA	0	1.0
k141_317118||full	731	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_379273||full	2039	NA	142962.0736554323	1.4262523953831316	low	20.4541717367711	9	DTR_267796	32.1	37.26	NA	NA	0	1.0
k141_597096||full	2852	NA	390437.4317835878	0.730462749683491	low	10.9454880691546	39	DTR_245695	42.4	86.4	NA	NA	0	1.0
k141_97261||full	383	NA	146979.0	0.2605814436075902	medium	6.74483196851523	1	DTR_456453	57.8	53.27	NA	NA	0	1.0
k141_298268||full	612	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_317131||full	3222	NA	61411.68796299373	5.246558280471879	medium	9.38815150534153	10	DTR_420906	44.0	33.14	NA	NA	0	1.0
k141_597100||full	4704	NA	45558.66951634453	10.32514788060789	high	3.4998469111378	62	DTR_637566	76.5	37.24	7.4	11.68	1	1.01
k141_298279||full	1355	NA	157373.2968470648	0.8610101123552031	medium	5.55941234566949	54	DTR_385865	58.4	71.25	NA	NA	0	1.0
k141_379296||full	1948	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_18955||full	2316	NA	53679.62697768814	4.31448601713019	medium	7.59381898454746	50	DTR_788675	61.0	29.26	NA	NA	0	1.0
k141_317134||full	11637	NA	54782.135475599556	21.242326351412903	low	27.4561384438116	29	GCA_000908655.1	33.4	9.88	NA	NA	0	1.0
k141_458725||full	1471	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_235967||full	3532	NA	50427.39842463734	7.004128926616149	low	15.2023692003949	44	DTR_591480	23.9	45.37	NA	NA	0	1.0
k141_216698||full	961	NA	50528.86274224278	1.9018832956962468	medium	8.79104251777879	25	DTR_542244	53.7	25.11	NA	NA	0	1.0
k141_597104||full	921	NA	98980.700798736	0.9304844202636332	low	19.838337182448	30	DTR_152197	29.0	86.7	NA	NA	0	1.0
k141_379313||full	947	NA	152318.7929778933	0.6217223636596453	medium	7.75308368376917	17	DTR_493943	61.0	34.33	NA	NA	0	1.0
k141_278758||full	10466	NA	147875.54022741356	7.077573467460973	low	28.292853557284	39	DTR_549041	22.7	21.18	NA	NA	0	1.0
k141_516586||full	564	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_417651||full	16888	NA	53994.58943237861	31.27720791571178	low	12.5893824485374	8	DTR_260524	43.11	14.16	18.96	49.04	1	1.0
k141_155942||full	1509	NA	47545.26395934616	3.173817693577806	low	11.3595528049511	68	DTR_636081	47.12	87.5	2.268540772532188	4.2809227467811155	2	1.0
k141_438174||full	17427	NA	210160.0	8.29225352112676	low	27.441312952095	1	DTR_215924	27.2	11.65	NA	NA	0	1.0
k141_579677||full	778	NA	36850.98692754613	2.1112053295333717	low	16.0413971539457	3	DTR_494459	35.9	50.0	NA	NA	0	1.0
k141_216720||full	856	NA	45102.12592769931	1.8979149705098284	low	11.2165417334718	2	DTR_721994	38.3	57.52	NA	NA	0	1.0
k141_498544||full	1710	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_438181||full	363	NA	NA	NA	NA	NA	0	NA	NA	NA	0.56	0.68	1	1.0
k141_216725||full	499	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_317156||full	2781	NA	13865.58615054486	20.056851328212463	medium	9.51279933938893	7	DTR_247330	36.16	100.0	NA	NA	0	1.01
k141_417669||full	1209	NA	82067.81285382822	1.4731719512902843	high	4.77055883689232	518	GCA_004778565.1	81.0	30.35	1.3929268292682928	3.328292682926829	2	1.0
k141_155957||full	2128	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_118095||full	6383	3718	147249.83731659452	2.524960344781987	medium	8.79473845212603	190	DTR_097817	33.66	53.15	4.17	10.8	1	1.0
k141_478587||full	7613	NA	50290.88412455334	15.137932316213012	low	29.1891156069426	2	DTR_313801	31.6	7.93	NA	NA	0	1.0
k141_516622||full	3416	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_417680||full	3084	NA	51861.58343507836	5.946598224985993	low	18.8068221050936	3	GCA_002603985.1	40.8	24.66	NA	NA	0	1.0
k141_597123||full	2447	NA	47161.34138421491	5.1885716737035406	low	10.8819485366333	3	DTR_871833	38.0	49.48	NA	NA	0	1.0
k141_516628||full	2519	NA	36601.78620712272	6.882177787022322	low	11.3661940130542	61	DTR_301695	41.5	52.85	NA	NA	0	1.0
k141_516632||full	706	NA	195803.23997184107	0.3605660458435374	low	12.4785346307957	14	MT254578	39.6	82.69	NA	NA	0	1.0
k141_278783||full	558	NA	53359.74775061309	1.0457320799339587	high	4.96169281284203	32	DTR_503516	67.1	53.38	NA	NA	0	1.0
k141_118109||full	1809	NA	44108.09188570407	4.101288273107814	high	4.45453017313834	33	DTR_517157	61.54	100.0	2.4877768560763167	5.373911240149316	2	1.0
k141_537737||full	1749	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_298341||full	1616	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_97351||full	3739	NA	110626.06516175061	3.3798544624479456	high	2.87427072739924	65	DTR_572374	84.07	47.09	5.635069444444445	11.020266203703702	2	1.0
k141_516646||full	6371	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_56528||full	2058	NA	44067.01387601064	4.67015987466385	high	2.5492837895334	58	DTR_499404	73.86	80.14	2.611942758138136	5.592169759579304	4	1.0
k141_97393||full	1576	NA	44683.906738757956	3.5269968877475257	medium	7.80727581216628	30	DTR_873957	57.57	43.62	1.13	4.8	1	1.0
k141_298380||full	1614	NA	73846.85506068562	2.18560424634692	medium	9.43309616708745	89	DTR_380731	48.16	87.11	0.85	2.6	1	1.0
k141_317188||full	1924	NA	37207.98131323609	5.170933579553187	low	10.513691784929	134	Sp_Ga0160425_100365618_Ga0160425_1003656	45.1	74.34	NA	NA	0	1.0
k141_498574||full	478	NA	31135.74371120548	1.5352130478514057	medium	8.46393780989099	14	DTR_701945	48.5	72.29	NA	NA	0	1.0
k141_537790||full	1056	NA	42407.09511822809	2.4901493418871157	high	4.58851593116374	94	MG251388	64.9	47.08	0.99	3.22	1	1.0
k141_338556||full	2353	NA	178150.01013322792	1.3207970059840748	low	14.7561633975166	4	DTR_048778	30.9	80.81	NA	NA	0	1.0
k141_516652||full	1553	NA	53061.47103489464	2.9267940931730028	low	14.855914629916	6	MW478291	49.1	14.22	NA	NA	0	1.0
k141_458782||full	1761	NA	131601.64013828733	1.3381292194759402	medium	7.90591497421755	38	DTR_411257	48.9	39.27	NA	NA	0	1.0
k141_357930||full	917	NA	50307.0	1.822807959130936	low	11.2165417334718	1	GCA_002989855.1	40.32	61.33	NA	NA	0	1.0
k141_196296||full	2034	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_196299||full	2335	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
